company_name,homepage_url,status,team_page_url,team_page_status,has_cmo,has_vp_marketing,has_head_of_marketing,has_marketing_director,has_marketing_manager,has_head_of_growth,has_vp_growth,has_head_of_content,has_content_director,has_head_of_seo,marketing_titles_count,marketing_titles_list,has_marketing_leader,marketing_leader_seniority,founder_has_marketing_title,founder_marketing_pattern,mentions_fractional,fractional_mention_context,careers_page_url,careers_page_status,marketing_jobs_open_count,marketing_job_titles,linkedin_company_url,confidence_tier,error_note,team_page_real
cvent.com,https://www.cvent.com/,ok,https://www.cvent.com/en/company-overview,ok,false,false,false,false,true,false,false,false,false,false,1,marketing manager,false,marketing_manager,false,,false,,https://careers.cvent.com/,ok,0,,https://www.linkedin.com/company/cvent,high,,true
wasabisys.com,https://wasabi.com/,ok,https://wasabi.com/company,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://wasabi.com/,ok,0,,https://www.linkedin.com/company/wasabitechnologies,high,,true
emarsys.net,https://emarsys.com/,ok,https://emarsys.com/about-emarsys/,ok,true,false,false,false,true,false,false,false,false,false,2,marketing manager;chief marketing officer,true,cmo,false,,false,,https://emarsys.com/careers/,ok,1,Marketing and sales Marketing and Sales are at the core of our business,https://www.linkedin.com/company/emarsys,high,,true
lnk.to,https://www.linkfire.com/,ok,https://www.linkfire.com/about-us,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.linkfire.com/careers,ok,0,,https://www.linkedin.com/company/linkfire,high,,true
osano.com,https://www.osano.com/,ok,https://www.osano.com/company/about,ok,false,false,false,false,true,false,false,false,false,false,1,marketing manager,false,marketing_manager,false,,false,,https://www.osano.com/company/careers,ok,0,,https://www.linkedin.com/company/osano,high,,true
celtra.com,https://celtra.com/,ok,https://celtra.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://celtra.com/careers/,ok,3,marketing lead;Marketing Manager;Marketing lead,https://www.linkedin.com/company/celtra,high,,true
bitwarden.com,https://bitwarden.com/,ok,https://bitwarden.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://bitwarden.com/careers/,ok,0,,https://www.linkedin.com/company/bitwarden1,high,,true
piano.io,https://www.piano.io/,ok,https://www.piano.io/company/about-us,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.piano.io/company/careers,ok,0,,https://www.linkedin.com/company/piano-io,high,,true
plausible.io,https://plausible.io/,ok,https://plausible.io/about,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/plausible-analytics,medium,,true
xe.com,https://www.xe.com/,ok,https://www.xe.com/company/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/xecurrencyauthority,medium,,true
zimbra.com,https://www.zimbra.com/,ok,https://synacor.com/about-us,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,,medium,,true
themegrill.com,https://themegrill.com/,no_data,,missing,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,,low,,false
powerplatform.com,https://www.microsoft.com/pt-pt/power-platform,ok,,missing,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,,low,,false
ably.io,https://ably.com/,ok,https://ably.com/about,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://ably.com/careers,ok,0,,https://www.linkedin.com/company/ably-realtime,high,,true
capitaloneshopping.com,https://capitaloneshopping.com/,ok,https://capitaloneshopping.com/not-found,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://capitaloneshopping.com/not-found,ok,0,,https://www.linkedin.com/company/capital-one,high,,false
comodo.com,https://www.comodo.com/,ok,https://www.comodo.com/leadership/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.comodo.com/careers/,ok,1,Marketing Manager,,medium,,true
connectad.io,https://connectad.io/,ok,https://connectad.io/about-us/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/weareconnectad,medium,,true
wufoo.com,https://www.wufoo.com/,ok,https://www.wufoo.com/gallery/templates/forms/team-performance/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.surveymonkey.com/careers/,ok,0,,,medium,,true
sproutsocial.com,https://sproutsocial.com/,ok,https://sproutsocial.com/about/,ok,true,false,false,false,false,false,false,false,false,false,1,chief marketing officer,true,cmo,false,,false,,https://sproutsocial.com/careers/,ok,0,,https://www.linkedin.com/company/sprout-social-inc-,high,,true
sprig.com,https://sprig.com/,ok,https://sprig.com/company,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://sprig.com/careers,ok,0,,https://www.linkedin.com/company/sprig-official,high,,true
helpshift.com,https://www.helpshift.com/,ok,https://www.helpshift.com/,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.helpshift.com/,ok,0,,https://www.linkedin.com/company/helpshift,high,,false
razorpay.com,https://razorpay.com/,ok,https://razorpay.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://razorpay.com/careers/,ok,0,,https://linkedin.com/company/razorpay,high,,true
elevenlabs.io,https://elevenlabs.io/,ok,https://elevenlabs.io/about,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://elevenlabs.io/careers,ok,1,Marketing Lead,https://www.linkedin.com/company/elevenlabsio,high,,true
ghost.org,https://ghost.org/,ok,https://ghost.org/about,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://careers.ghost.org/,ok,0,,,medium,,true
aruba.it,https://www.aruba.it/en/home.aspx,ok,https://www.aruba.it/en/home.aspx/team,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.aruba.it/en/home.aspx/careers,ok,0,,https://www.linkedin.com/company/aruba-s-p-a-,high,,true
awin1.com,https://www.awin.com/,ok,https://www.awin.com/pt/sobre-nos,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.awin.com/pt/carreiras,ok,0,,https://www.linkedin.com/company/awin-global,high,,false
growthbook.io,https://www.growthbook.io/,ok,https://www.growthbook.io/about,ok,true,false,false,false,false,false,false,false,false,false,1,chief marketing officer,true,cmo,false,,false,,https://www.growthbook.io/careers,ok,1,Careers at GrowthBook,https://www.linkedin.com/company/growthbook,high,,true
knowbe4.com,https://www.knowbe4.com/,ok,https://www.knowbe4.com/about-us,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.knowbe4.com/careers,ok,0,,http://www.linkedin.com/company/knowbe4,high,,true
consentmanager.net,https://www.consentmanager.net/en/,ok,https://www.consentmanager.net/en/,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.consentmanager.net/en/,ok,1,Marketing Specialist,https://www.linkedin.com/company/consentmanager,high,,false
wandera.com,https://www.jamf.com/,ok,https://www.jamf.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.jamf.com/about/careers/,ok,0,,https://www.linkedin.com/company/jamf-software,high,,true
termly.io,https://termly.io/,ok,https://termly.io/,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/termly,medium,,false
buffer.com,https://buffer.com/,ok,https://buffer.com/about,ok,false,false,false,false,true,false,false,true,false,false,2,marketing manager;head of content,true,head_of_content,false,,false,,https://buffer.com/journey,ok,0,,https://www.linkedin.com/company/bufferapp,high,,true
bitdrift.io,https://bitdrift.io/,ok,https://bitdrift.io/about,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://bitdrift.io/careers,ok,0,,https://www.linkedin.com/company/bitdrift,high,,true
backblazeb2.com,https://www.backblaze.com/cloud-storage,ok,,missing,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/backblaze,low,,false
reverbnation.com,https://www.reverbnation.com/,ok,https://www.reverbnation.com/team,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://bandlabtechnologies.com/careers/,ok,0,,,medium,,true
mailerlite.com,https://www.mailerlite.com/,ok,https://www.mailerlite.com/about,ok,false,false,false,false,true,true,false,false,false,false,3,marketing lead;head of growth;marketing manager,true,head_of_growth,false,,false,,https://www.mailerlite.com/jobs,ok,0,,https://www.linkedin.com/company/mailerlite-international,high,,true
sanity.io,https://www.sanity.io/,ok,https://www.sanity.io/,fake_redirect,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.sanity.io/careers,ok,0,,https://www.linkedin.com/company/sanity-io,high,,false
kit.com,https://kit.com/,ok,https://kit.com/about,ok,false,false,true,true,true,false,false,false,false,false,3,marketing manager;head of marketing;director of marketing,true,head_of_marketing,false,,false,,https://kit.com/careers,ok,0,,,high,,true
jivo.ru,https://www.jivo.ru/,ok,,missing,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,,low,,false
signifyd.com,https://www.signifyd.com/,ok,https://www.signifyd.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,https://www.signifyd.com/careers/,ok,1,Marketing Manager,https://www.linkedin.com/company/signifyd,high,,true
easydns.com,https://easydns.com/,ok,https://easydns.com/about/,ok,false,false,false,false,false,false,false,false,false,false,0,,false,,false,,false,,,missing,,,https://www.linkedin.com/company/easydns,medium,,true
